#Run;Collection date;AST phenotypes;Isolate;Location;Isolation source
SRR5386423;2012;ceftazidime=R,ceftriaxone=I,piperacillin-tazobactam=R;PDT000875501.1;USA: Houston;respiratory
SRR5386426;2012;ceftazidime=R,ceftriaxone=R,piperacillin-tazobactam=R;PDT000875504.1;USA: Houston;respiratory
SRR5931420;2012;amoxicillin-clavulanic acid=S,ceftazidime=R,ceftriaxone=R,piperacillin-tazobactam=R;PDT001097536.1;Australia: Victoria;urine
SRR3185096;2013;amikacin=R,amoxicillin-clavulanic acid=R,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefotaxime=R,ceftazidime=R,ceftriaxone=R,cefuroxime=R,ciprofloxacin=R,ertapenem=R,gentamicin=R,imipenem=R,levofloxacin=R,meropenem=R,moxifloxacin=R,nitrofurantoin=R,piperacillin-tazobactam=R,tetracycline=R,tigecycline=I,tobramycin=R,trimethoprim-sulfamethoxazole=R;PDT000111519.2;Honduras;EXUDATE
SRR3185098;2013;amikacin=S,amoxicillin-clavulanic acid=R,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefotaxime=R,ceftazidime=R,ceftriaxone=R,cefuroxime=R,ciprofloxacin=R,ertapenem=R,gentamicin=S,imipenem=R,levofloxacin=R,meropenem=R,moxifloxacin=R,nitrofurantoin=R,piperacillin-tazobactam=R,tetracycline=R,tigecycline=I,tobramycin=R,trimethoprim-sulfamethoxazole=R;PDT000111521.2;Germany:Landstuhl;SURVEILLANCE
SRR3222121;2013;amikacin=S,amoxicillin-clavulanic acid=R,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime-clavulanic acid=R,cefotaxime=R,cefoxitin=I,ceftazidime-clavulanic acid=ND,ceftazidime=ND,ceftriaxone=R,chloramphenicol=ND,ciprofloxacin=R,colistin=ND,doripenem=R,ertapenem=R,gentamicin=S,imipenem=R,levofloxacin=R,meropenem=R,minocycline=ND,piperacillin-tazobactam=ND,polymyxin B=ND,tetracycline=S,tigecycline=S,tobramycin=S,trimethoprim-sulfamethoxazole=S;PDT000130443.2;USA: Indiana;BAL
SRR3222198;2013;amikacin=R,amoxicillin-clavulanic acid=R,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime-clavulanic acid=R,cefotaxime=R,cefoxitin=S,ceftazidime-clavulanic acid=ND,ceftazidime=ND,ceftriaxone=R,chloramphenicol=ND,ciprofloxacin=R,colistin=ND,doripenem=S,ertapenem=R,gentamicin=R,imipenem=I,levofloxacin=R,meropenem=S,minocycline=ND,piperacillin-tazobactam=ND,polymyxin B=ND,tetracycline=R,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=S;PDT000130445.2;USA: Minnesota;urine
SRR3222075;2013;amikacin=S,amoxicillin-clavulanic acid=R,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime-clavulanic acid=R,cefotaxime=R,cefoxitin=I,ceftazidime-clavulanic acid=ND,ceftazidime=ND,ceftriaxone=R,chloramphenicol=ND,ciprofloxacin=R,colistin=ND,doripenem=R,ertapenem=R,gentamicin=S,imipenem=R,levofloxacin=R,meropenem=R,minocycline=ND,piperacillin-tazobactam=ND,polymyxin B=ND,tetracycline=I,tigecycline=S,tobramycin=S,trimethoprim-sulfamethoxazole=S;PDT000130446.2;USA: Indiana;sputum
SRR3221782;2013;amikacin=R,amoxicillin-clavulanic acid=R,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime-clavulanic acid=R,cefotaxime=R,cefoxitin=I,ceftazidime-clavulanic acid=ND,ceftazidime=ND,ceftriaxone=R,chloramphenicol=ND,ciprofloxacin=R,colistin=ND,doripenem=R,ertapenem=R,gentamicin=R,imipenem=R,levofloxacin=R,meropenem=R,minocycline=ND,piperacillin-tazobactam=ND,polymyxin B=ND,tetracycline=R,tigecycline=I,tobramycin=R,trimethoprim-sulfamethoxazole=R;PDT000130447.2;USA: Oklahoma;urine
SRR3221942;2013;amikacin=R,amoxicillin-clavulanic acid=R,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime-clavulanic acid=R,cefotaxime=R,cefoxitin=I,ceftazidime-clavulanic acid=ND,ceftazidime=ND,ceftriaxone=R,chloramphenicol=ND,ciprofloxacin=R,colistin=ND,doripenem=R,ertapenem=R,gentamicin=R,imipenem=I,levofloxacin=R,meropenem=R,minocycline=ND,piperacillin-tazobactam=ND,polymyxin B=ND,tetracycline=R,tigecycline=I,tobramycin=R,trimethoprim-sulfamethoxazole=R;PDT000130448.5;USA: Oklahoma;urine
SRR3221987;2013;amikacin=R,amoxicillin-clavulanic acid=R,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime-clavulanic acid=R,cefotaxime=R,cefoxitin=I,ceftazidime-clavulanic acid=ND,ceftazidime=ND,ceftriaxone=R,chloramphenicol=ND,ciprofloxacin=R,colistin=ND,doripenem=R,ertapenem=R,gentamicin=R,imipenem=R,levofloxacin=R,meropenem=R,minocycline=ND,piperacillin-tazobactam=ND,polymyxin B=ND,tetracycline=R,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R;PDT000130449.2;USA: Illinois;urine
SRR3222406;2013;amikacin=R,amoxicillin-clavulanic acid=R,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime-clavulanic acid=R,cefotaxime=R,cefoxitin=I,ceftazidime-clavulanic acid=ND,ceftazidime=ND,ceftriaxone=R,chloramphenicol=ND,ciprofloxacin=R,colistin=ND,doripenem=R,ertapenem=R,gentamicin=R,imipenem=R,levofloxacin=R,meropenem=R,minocycline=ND,piperacillin-tazobactam=ND,polymyxin B=ND,tetracycline=S,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R;PDT000130454.2;USA: California;urine
SRR3222408;2013;amikacin=S,amoxicillin-clavulanic acid=R,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime-clavulanic acid=R,cefotaxime=R,cefoxitin=I,ceftazidime-clavulanic acid=ND,ceftazidime=ND,ceftriaxone=R,chloramphenicol=ND,ciprofloxacin=R,colistin=ND,doripenem=I,ertapenem=R,gentamicin=S,imipenem=I,levofloxacin=R,meropenem=I,minocycline=ND,piperacillin-tazobactam=ND,polymyxin B=ND,tetracycline=R,tigecycline=I,tobramycin=S,trimethoprim-sulfamethoxazole=R;PDT000130455.2;USA: California;urine
SRR3222415;2013;amikacin=S,amoxicillin-clavulanic acid=R,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime-clavulanic acid=R,cefotaxime=R,cefoxitin=I,ceftazidime-clavulanic acid=ND,ceftazidime=ND,ceftriaxone=R,chloramphenicol=ND,ciprofloxacin=R,colistin=ND,doripenem=R,ertapenem=R,gentamicin=R,imipenem=S,levofloxacin=R,meropenem=R,minocycline=ND,piperacillin-tazobactam=ND,polymyxin B=ND,tetracycline=R,tigecycline=I,tobramycin=R,trimethoprim-sulfamethoxazole=R;PDT000130456.2;USA: California;Gastric Contents
SRR3221675;2013;amikacin=R,amoxicillin-clavulanic acid=R,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime-clavulanic acid=R,cefotaxime=R,cefoxitin=I,ceftazidime-clavulanic acid=ND,ceftazidime=ND,ceftriaxone=R,chloramphenicol=ND,ciprofloxacin=R,colistin=ND,doripenem=R,ertapenem=R,gentamicin=R,imipenem=R,levofloxacin=R,meropenem=R,minocycline=ND,piperacillin-tazobactam=ND,polymyxin B=ND,tetracycline=I,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R;PDT000130466.2;USA: Pennsylvania;sputum
SRR3221676;2013;amikacin=R,amoxicillin-clavulanic acid=R,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime-clavulanic acid=R,cefotaxime=R,cefoxitin=I,ceftazidime-clavulanic acid=ND,ceftazidime=ND,ceftriaxone=R,chloramphenicol=ND,ciprofloxacin=R,colistin=ND,doripenem=R,ertapenem=R,gentamicin=R,imipenem=R,levofloxacin=R,meropenem=R,minocycline=ND,piperacillin-tazobactam=ND,polymyxin B=ND,tetracycline=R,tigecycline=I,tobramycin=R,trimethoprim-sulfamethoxazole=R;PDT000130467.2;USA: Illinois;tracheal aspirate
SRR3221684;2013;amikacin=R,amoxicillin-clavulanic acid=R,ampicillin-sulbactam=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime-clavulanic acid=R,cefotaxime=R,cefoxitin=I,ceftazidime-clavulanic acid=ND,ceftazidime=ND,ceftriaxone=R,chloramphenicol=ND,ciprofloxacin=R,colistin=ND,doripenem=R,ertapenem=R,gentamicin=R,imipenem=R,levofloxacin=R,meropenem=R,minocycline=ND,piperacillin-tazobactam=ND,polymyxin B=ND,tetracycline=R,tigecycline=I,tobramycin=R,trimethoprim-sulfamethoxazole=R;PDT000130468.2;USA: Texas;urine
SRR3982316;2013;amikacin=I,amoxicillin-clavulanic acid=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime-clavulanic acid=ND,cefotaxime=R,cefoxitin=R,ceftazidime-clavulanic acid=ND,ceftazidime=R,ceftriaxone=R,ciprofloxacin=R,colistin=ND,doripenem=R,ertapenem=R,gentamicin=S,imipenem=R,levofloxacin=R,meropenem=R,piperacillin-tazobactam=R,polymyxin B=ND,tetracycline=R,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R;PDT000141592.4;USA;blood
SRR3982346;2013;amikacin=S,amoxicillin-clavulanic acid=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime-clavulanic acid=ND,cefotaxime=R,cefoxitin=R,ceftazidime-clavulanic acid=ND,ceftazidime=R,ceftriaxone=R,ciprofloxacin=R,colistin=ND,doripenem=R,ertapenem=R,gentamicin=S,imipenem=R,levofloxacin=R,meropenem=R,piperacillin-tazobactam=R,polymyxin B=ND,tetracycline=R,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=S;PDT000141593.4;USA;urine
SRR3982400;2013;amikacin=S,amoxicillin-clavulanic acid=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime-clavulanic acid=ND,cefotaxime=R,cefoxitin=R,ceftazidime-clavulanic acid=ND,ceftazidime=R,ceftriaxone=R,ciprofloxacin=R,colistin=ND,doripenem=S,ertapenem=I,gentamicin=S,imipenem=I,levofloxacin=R,meropenem=S,piperacillin-tazobactam=I,polymyxin B=ND,tetracycline=I,tigecycline=S,tobramycin=I,trimethoprim-sulfamethoxazole=R;PDT000141597.5;USA;urine
SRR3987108;2013;amikacin=S,amoxicillin-clavulanic acid=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=S,cefotaxime-clavulanic acid=ND,cefotaxime=R,cefoxitin=R,ceftazidime-clavulanic acid=ND,ceftazidime=R,ceftriaxone=R,ciprofloxacin=S,colistin=ND,doripenem=S,ertapenem=S,gentamicin=S,imipenem=S,levofloxacin=S,meropenem=S,piperacillin-tazobactam=R,polymyxin B=ND,tetracycline=S,tigecycline=S,tobramycin=S,trimethoprim-sulfamethoxazole=S;PDT000141652.4;USA;urine
SRR3987109;2013;amikacin=S,amoxicillin-clavulanic acid=R,ampicillin=R,aztreonam=I,cefazolin=R,cefepime=S,cefotaxime-clavulanic acid=ND,cefotaxime=R,cefoxitin=R,ceftazidime-clavulanic acid=ND,ceftazidime=R,ceftriaxone=R,ciprofloxacin=S,colistin=ND,doripenem=S,ertapenem=S,gentamicin=S,imipenem=S,levofloxacin=S,meropenem=S,piperacillin-tazobactam=I,polymyxin B=ND,tetracycline=S,tigecycline=S,tobramycin=S,trimethoprim-sulfamethoxazole=S;PDT000141653.4;USA;urine
SRR3987110;2013;amikacin=S,amoxicillin-clavulanic acid=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=S,cefotaxime-clavulanic acid=ND,cefotaxime=R,cefoxitin=R,ceftazidime-clavulanic acid=ND,ceftazidime=R,ceftriaxone=R,ciprofloxacin=S,colistin=ND,doripenem=S,ertapenem=S,gentamicin=S,imipenem=S,levofloxacin=S,meropenem=S,piperacillin-tazobactam=R,polymyxin B=ND,tetracycline=S,tigecycline=S,tobramycin=S,trimethoprim-sulfamethoxazole=S;PDT000141654.4;USA;urine
SRR3987111;2013;amikacin=S,amoxicillin-clavulanic acid=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=S,cefotaxime-clavulanic acid=ND,cefotaxime=R,cefoxitin=R,ceftazidime-clavulanic acid=ND,ceftazidime=R,ceftriaxone=R,ciprofloxacin=S,colistin=ND,doripenem=S,ertapenem=S,gentamicin=S,imipenem=S,levofloxacin=S,meropenem=S,piperacillin-tazobactam=R,polymyxin B=ND,tetracycline=S,tigecycline=S,tobramycin=S,trimethoprim-sulfamethoxazole=S;PDT000141655.4;USA;urine
SRR3987112;2013;amikacin=S,amoxicillin-clavulanic acid=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=I,cefotaxime-clavulanic acid=ND,cefotaxime=R,cefoxitin=R,ceftazidime-clavulanic acid=ND,ceftazidime=R,ceftriaxone=R,ciprofloxacin=R,colistin=ND,doripenem=R,ertapenem=R,gentamicin=R,imipenem=R,levofloxacin=R,meropenem=R,piperacillin-tazobactam=R,polymyxin B=ND,tetracycline=R,tigecycline=I,tobramycin=R,trimethoprim-sulfamethoxazole=R;PDT000141656.4;USA;urine
SRR3987113;2013;amikacin=S,amoxicillin-clavulanic acid=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=S,cefotaxime-clavulanic acid=ND,cefotaxime=R,cefoxitin=R,ceftazidime-clavulanic acid=ND,ceftazidime=R,ceftriaxone=R,ciprofloxacin=S,colistin=ND,doripenem=S,ertapenem=S,gentamicin=S,imipenem=S,levofloxacin=S,meropenem=S,piperacillin-tazobactam=I,polymyxin B=ND,tetracycline=S,tigecycline=S,tobramycin=S,trimethoprim-sulfamethoxazole=S;PDT000141657.4;USA;urine
SRR3987114;2013;amikacin=S,amoxicillin-clavulanic acid=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=S,cefotaxime-clavulanic acid=ND,cefotaxime=R,cefoxitin=R,ceftazidime-clavulanic acid=ND,ceftazidime=R,ceftriaxone=R,ciprofloxacin=S,colistin=ND,doripenem=S,ertapenem=S,gentamicin=S,imipenem=S,levofloxacin=S,meropenem=S,piperacillin-tazobactam=R,polymyxin B=ND,tetracycline=S,tigecycline=S,tobramycin=S,trimethoprim-sulfamethoxazole=S;PDT000141658.4;USA;urine
SRR3987115;2013;amikacin=S,amoxicillin-clavulanic acid=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime-clavulanic acid=ND,cefotaxime=R,cefoxitin=R,ceftazidime-clavulanic acid=ND,ceftazidime=R,ceftriaxone=R,ciprofloxacin=R,colistin=ND,doripenem=R,ertapenem=R,gentamicin=I,imipenem=R,levofloxacin=R,meropenem=R,piperacillin-tazobactam=R,polymyxin B=ND,tetracycline=I,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R;PDT000141659.5;USA;urine
SRR3987116;2013;amikacin=S,amoxicillin-clavulanic acid=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime-clavulanic acid=ND,cefotaxime=R,cefoxitin=R,ceftazidime-clavulanic acid=ND,ceftazidime=R,ceftriaxone=R,ciprofloxacin=S,colistin=ND,doripenem=R,ertapenem=R,gentamicin=I,imipenem=R,levofloxacin=S,meropenem=R,piperacillin-tazobactam=R,polymyxin B=ND,tetracycline=S,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=S;PDT000141660.4;USA;Fluid_Peritoneal
SRR3987117;2013;amikacin=S,amoxicillin-clavulanic acid=R,ampicillin=R,aztreonam=I,cefazolin=R,cefepime=S,cefotaxime-clavulanic acid=ND,cefotaxime=R,cefoxitin=R,ceftazidime-clavulanic acid=ND,ceftazidime=R,ceftriaxone=R,ciprofloxacin=S,colistin=ND,doripenem=S,ertapenem=S,gentamicin=S,imipenem=S,levofloxacin=S,meropenem=S,piperacillin-tazobactam=I,polymyxin B=ND,tetracycline=S,tigecycline=S,tobramycin=S,trimethoprim-sulfamethoxazole=S;PDT000141661.4;USA;urine
SRR3987118;2013;amikacin=I,amoxicillin-clavulanic acid=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime-clavulanic acid=ND,cefotaxime=R,cefoxitin=R,ceftazidime-clavulanic acid=ND,ceftazidime=R,ceftriaxone=R,ciprofloxacin=R,colistin=ND,doripenem=R,ertapenem=R,gentamicin=S,imipenem=R,levofloxacin=R,meropenem=R,piperacillin-tazobactam=R,polymyxin B=ND,tetracycline=S,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R;PDT000141662.4;USA;urine
SRR3987119;2013;amikacin=S,amoxicillin-clavulanic acid=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime-clavulanic acid=ND,cefotaxime=R,cefoxitin=R,ceftazidime-clavulanic acid=ND,ceftazidime=R,ceftriaxone=R,ciprofloxacin=R,colistin=ND,doripenem=R,ertapenem=R,gentamicin=S,imipenem=R,levofloxacin=R,meropenem=R,piperacillin-tazobactam=R,polymyxin B=ND,tetracycline=I,tigecycline=S,tobramycin=S,trimethoprim-sulfamethoxazole=R;PDT000141663.4;USA;urine
SRR3987120;2013;amikacin=I,amoxicillin-clavulanic acid=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime-clavulanic acid=ND,cefotaxime=R,cefoxitin=R,ceftazidime-clavulanic acid=ND,ceftazidime=R,ceftriaxone=R,ciprofloxacin=R,colistin=ND,doripenem=R,ertapenem=R,gentamicin=S,imipenem=R,levofloxacin=R,meropenem=R,piperacillin-tazobactam=R,polymyxin B=ND,tetracycline=I,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R;PDT000141664.5;USA;urine
SRR3987121;2013;amikacin=I,amoxicillin-clavulanic acid=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime-clavulanic acid=ND,cefotaxime=R,cefoxitin=R,ceftazidime-clavulanic acid=ND,ceftazidime=R,ceftriaxone=R,ciprofloxacin=R,colistin=ND,doripenem=R,ertapenem=R,gentamicin=S,imipenem=R,levofloxacin=R,meropenem=R,piperacillin-tazobactam=R,polymyxin B=ND,tetracycline=R,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R;PDT000141665.4;USA;Blood_whole
SRR3987122;2013;amikacin=S,amoxicillin-clavulanic acid=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime-clavulanic acid=ND,cefotaxime=R,cefoxitin=R,ceftazidime-clavulanic acid=ND,ceftazidime=R,ceftriaxone=R,ciprofloxacin=R,colistin=ND,doripenem=R,ertapenem=R,gentamicin=S,imipenem=R,levofloxacin=R,meropenem=R,piperacillin-tazobactam=R,polymyxin B=ND,tetracycline=S,tigecycline=S,tobramycin=S,trimethoprim-sulfamethoxazole=R;PDT000141682.5;USA;urine
SRR3987123;2013;amikacin=I,amoxicillin-clavulanic acid=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime-clavulanic acid=ND,cefotaxime=R,cefoxitin=R,ceftazidime-clavulanic acid=ND,ceftazidime=R,ceftriaxone=R,ciprofloxacin=R,colistin=ND,doripenem=R,ertapenem=R,gentamicin=S,imipenem=R,levofloxacin=R,meropenem=R,piperacillin-tazobactam=R,polymyxin B=ND,tetracycline=I,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R;PDT000141683.4;USA;urine
SRR3987124;2013;amikacin=I,amoxicillin-clavulanic acid=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime-clavulanic acid=ND,cefotaxime=R,cefoxitin=R,ceftazidime-clavulanic acid=ND,ceftazidime=R,ceftriaxone=R,ciprofloxacin=R,colistin=ND,doripenem=R,ertapenem=R,gentamicin=R,imipenem=R,levofloxacin=R,meropenem=R,piperacillin-tazobactam=R,polymyxin B=ND,tetracycline=S,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R;PDT000141684.4;USA;urine
SRR3987125;2013;amikacin=S,amoxicillin-clavulanic acid=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime-clavulanic acid=ND,cefotaxime=R,cefoxitin=R,ceftazidime-clavulanic acid=ND,ceftazidime=R,ceftriaxone=R,ciprofloxacin=R,colistin=ND,doripenem=R,ertapenem=R,gentamicin=R,imipenem=R,levofloxacin=R,meropenem=R,piperacillin-tazobactam=R,polymyxin B=ND,tetracycline=R,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=S;PDT000141685.4;USA;urine
SRR3987126;2013;amikacin=S,amoxicillin-clavulanic acid=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=S,cefotaxime-clavulanic acid=ND,cefotaxime=R,cefoxitin=R,ceftazidime-clavulanic acid=ND,ceftazidime=R,ceftriaxone=R,ciprofloxacin=R,colistin=ND,doripenem=I,ertapenem=R,gentamicin=S,imipenem=R,levofloxacin=R,meropenem=R,piperacillin-tazobactam=R,polymyxin B=ND,tetracycline=R,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R;PDT000141686.4;USA;urine
SRR3987127;2013;amikacin=S,amoxicillin-clavulanic acid=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime-clavulanic acid=ND,cefotaxime=R,cefoxitin=R,ceftazidime-clavulanic acid=ND,ceftazidime=R,ceftriaxone=R,ciprofloxacin=R,colistin=ND,doripenem=R,ertapenem=R,gentamicin=S,imipenem=R,levofloxacin=R,meropenem=R,piperacillin-tazobactam=R,polymyxin B=ND,tetracycline=S,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R;PDT000141687.4;USA;urine
SRR3987128;2013;amikacin=S,amoxicillin-clavulanic acid=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime-clavulanic acid=ND,cefotaxime=R,cefoxitin=R,ceftazidime-clavulanic acid=ND,ceftazidime=R,ceftriaxone=R,ciprofloxacin=R,colistin=ND,doripenem=R,ertapenem=R,gentamicin=R,imipenem=R,levofloxacin=R,meropenem=R,piperacillin-tazobactam=R,polymyxin B=ND,tetracycline=R,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R;PDT000141688.4;USA;urine
SRR3987129;2013;amikacin=I,amoxicillin-clavulanic acid=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime-clavulanic acid=ND,cefotaxime=R,cefoxitin=R,ceftazidime-clavulanic acid=ND,ceftazidime=R,ceftriaxone=R,ciprofloxacin=R,colistin=ND,doripenem=R,ertapenem=R,gentamicin=S,imipenem=R,levofloxacin=R,meropenem=R,piperacillin-tazobactam=R,polymyxin B=ND,tetracycline=S,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R;PDT000141689.4;USA;urine
SRR3987131;2013;amikacin=S,amoxicillin-clavulanic acid=R,ampicillin=R,aztreonam=S,cefazolin=R,cefepime=S,cefotaxime-clavulanic acid=ND,cefotaxime=S,cefoxitin=R,ceftazidime-clavulanic acid=ND,ceftazidime=S,ceftriaxone=S,ciprofloxacin=S,colistin=ND,doripenem=S,ertapenem=S,gentamicin=S,imipenem=S,levofloxacin=S,meropenem=S,piperacillin-tazobactam=S,polymyxin B=ND,tetracycline=S,tigecycline=S,tobramycin=S,trimethoprim-sulfamethoxazole=S;PDT000141691.4;USA;urine
SRR3987132;2013;amikacin=S,amoxicillin-clavulanic acid=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=S,cefotaxime-clavulanic acid=ND,cefotaxime=R,cefoxitin=R,ceftazidime-clavulanic acid=ND,ceftazidime=R,ceftriaxone=R,ciprofloxacin=S,colistin=ND,doripenem=S,ertapenem=R,gentamicin=I,imipenem=S,levofloxacin=S,meropenem=S,piperacillin-tazobactam=I,polymyxin B=ND,tetracycline=S,tigecycline=S,tobramycin=I,trimethoprim-sulfamethoxazole=S;PDT000141692.4;USA;urine
SRR3987133;2013;amikacin=S,amoxicillin-clavulanic acid=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=S,cefotaxime-clavulanic acid=ND,cefotaxime=R,cefoxitin=R,ceftazidime-clavulanic acid=ND,ceftazidime=R,ceftriaxone=R,ciprofloxacin=S,colistin=ND,doripenem=S,ertapenem=S,gentamicin=S,imipenem=S,levofloxacin=S,meropenem=S,piperacillin-tazobactam=I,polymyxin B=ND,tetracycline=S,tigecycline=S,tobramycin=S,trimethoprim-sulfamethoxazole=S;PDT000141693.2;USA;urine
SRR3987134;2013;amikacin=S,amoxicillin-clavulanic acid=R,ampicillin=R,aztreonam=I,cefazolin=R,cefepime=S,cefotaxime-clavulanic acid=ND,cefotaxime=R,cefoxitin=R,ceftazidime-clavulanic acid=ND,ceftazidime=S,ceftriaxone=R,ciprofloxacin=R,colistin=ND,doripenem=S,ertapenem=R,gentamicin=S,imipenem=R,levofloxacin=I,meropenem=S,piperacillin-tazobactam=S,polymyxin B=ND,tetracycline=S,tigecycline=S,tobramycin=S,trimethoprim-sulfamethoxazole=S;PDT000141694.4;USA;urine
SRR3987135;2013;amikacin=R,amoxicillin-clavulanic acid=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime-clavulanic acid=ND,cefotaxime=R,cefoxitin=I,ceftazidime-clavulanic acid=ND,ceftazidime=R,ceftriaxone=R,ciprofloxacin=R,colistin=ND,doripenem=I,ertapenem=R,gentamicin=R,imipenem=R,levofloxacin=R,meropenem=R,piperacillin-tazobactam=R,polymyxin B=ND,tetracycline=S,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R;PDT000141695.4;USA;urine
SRR3996236;2013;amikacin=S,amoxicillin-clavulanic acid=R,ampicillin=R,aztreonam=R,cefazolin=R,cefepime=R,cefotaxime-clavulanic acid=ND,cefotaxime=R,cefoxitin=R,ceftazidime-clavulanic acid=ND,ceftazidime=R,ceftriaxone=R,ciprofloxacin=R,colistin=ND,doripenem=R,ertapenem=R,gentamicin=R,imipenem=R,levofloxacin=R,meropenem=R,piperacillin-tazobactam=R,polymyxin B=ND,tetracycline=S,tigecycline=S,tobramycin=R,trimethoprim-sulfamethoxazole=R;PDT000143071.4;USA;urine
